"Points:0","Points:1","Points:2","U:0","U:1","U:2","cp","p"
-0.9001,0.015256,-0.75988,0,0,0,-34.188,-1281.1
-0.91239,0.015136,-0.76136,0,0,0,-34.163,-1207.8
-0.91276,0.0063138,-0.74842,0,0,0,-34.079,-953.56
-0.90036,0.0066267,-0.74765,0,0,0,-34.124,-1089.2
-0.80059,0.10001,-0.75447,0,0,0,-34.067,-919.14
-0.81261,0.10001,-0.75857,0,0,0,-34.206,-1337.1
-0.81262,0.087531,-0.75851,0,0,0,-34.216,-1366.1
-0.80059,0.087539,-0.75442,0,0,0,-34.071,-931.29
-0.78828,0.087546,-0.75046,0,0,0,-34.089,-983.34
-0.78828,0.10001,-0.7505,0,0,0,-34.083,-966.56
0.20023,0.00015764,-0.74942,0,0,0,-33.671,270.55
0.20102,0.0018038,-0.76445,0,0,0,-33.7,181.51
0.18914,0.010346,-0.76392,0,0,0,-33.708,159.58
0.18857,0.0087201,-0.74932,0,0,0,-33.648,339.07
0.10557,0.10046,-0.7493,0,0,0,-33.116,1934.8
0.11352,0.088059,-0.74938,0,0,0,-33.137,1872.5
0.11508,0.088808,-0.76435,0,0,0,-33.264,1491.2
0.10673,0.10117,-0.7638,0,0,0,-33.228,1598.1
-0.80059,0.1125,-0.75448,0,0,0,-34.065,-911.93
-0.81261,0.1125,-0.75858,0,0,0,-34.201,-1319.4
-0.80059,0.2,-0.75448,0,0,0,-34.037,-828.74
-0.81261,0.2,-0.75858,0,0,0,-34.159,-1193.7
-0.81261,0.1875,-0.75858,0,0,0,-34.168,-1220.5
-0.80059,0.1875,-0.75448,0,0,0,-34.044,-848.69
-0.78828,0.1875,-0.7505,0,0,0,-34.051,-871.78
-0.78828,0.2,-0.7505,0,0,0,-34.044,-849.55
-0.80059,0.2125,-0.75448,0,0,0,-34.029,-805.96
-0.81261,0.2125,-0.75858,0,0,0,-34.149,-1163.2
-0.80075,0.29955,-0.75179,0,0,0,-33.997,-709.07
-0.81305,0.29986,-0.75575,0,0,0,-34.106,-1035.5
-0.81277,0.28731,-0.75758,0,0,0,-34.096,-1004.5
-0.80066,0.28728,-0.75351,0,0,0,-33.99,-688.13
-0.78845,0.28718,-0.74969,0,0,0,-33.999,-715.13
-0.78825,0.29974,-0.74774,0,0,0,-34.029,-803.35
0.11704,0.39937,-0.76413,0,0,0,-33.317,1332.2
0.11569,0.40022,-0.74945,0,0,0,-33.148,1840.2
0.10866,0.38729,-0.74939,0,0,0,-33.129,1896.6
0.11035,0.38667,-0.76404,0,0,0,-33.311,1351.6
0.21263,0.49146,-0.74944,0,0,0,-33.833,-215.77
0.19971,0.48442,-0.74947,0,0,0,-33.758,9.1563
0.20051,0.48301,-0.76411,0,0,0,-33.79,-87.012
0.21329,0.48962,-0.7642,0,0,0,-33.85,-268.53
0.59187,0.41186,-0.74937,0,0,0,-33.923,-486.77
0.59018,0.41124,-0.76401,0,0,0,-34.058,-890.98
0.59873,0.39933,-0.76454,0,0,0,-34.023,-785.42
0.60045,0.40017,-0.74947,0,0,0,-33.881,-360.38
0.51218,0.48711,-0.74941,0,0,0,-34.245,-1452.9
0.49952,0.4952,-0.74933,0,0,0,-34.242,-1442.4
0.49876,0.49399,-0.7639,0,0,0,-34.308,-1640.4
0.5114,0.48548,-0.76442,0,0,0,-34.359,-1794.9
-1.2999,-0.0024154,-0.62488,0,0,0,-33.993,-696.1
-1.2998,-0.0018995,-0.64033,0,0,0,-34.032,-814.06
-1.3123,-0.0014169,-0.6402,0,0,0,-34.051,-870.76
-1.3124,-0.0022178,-0.62481,0,0,0,-34.016,-765.42
-1.2875,-0.0025312,-0.62493,0,0,0,-33.97,-628.32
-1.2874,-0.0022161,-0.64043,0,0,0,-34.01,-746.68
-1.2,-0.0026574,-0.625,0,0,0,-33.88,-358.75
-1.2,-0.0026495,-0.64062,0,0,0,-33.888,-382.71
-1.2125,-0.002644,-0.64061,0,0,0,-33.897,-408.83
-1.2125,-0.0026567,-0.625,0,0,0,-33.887,-378.33
-1.1123,0.0012696,-0.7334,0,0,0,-33.961,-600.95
-1.0999,0.00099007,-0.73365,0,0,0,-33.945,-552.4
-1.1875,-0.0026577,-0.625,0,0,0,-33.875,-343.15
-1.1875,-0.0026522,-0.64062,0,0,0,-33.882,-362.11
-1.1,-0.0026577,-0.625,0,0,0,-33.857,-288.84
-1.1,-0.0026549,-0.64062,0,0,0,-33.86,-297.08
-1.1125,-0.0026549,-0.64062,0,0,0,-33.861,-301.31
-1.1125,-0.0026577,-0.625,0,0,0,-33.859,-292.93
-1.0125,8.3247e-05,-0.73427,0,0,0,-33.948,-561.3
-1,0.00012357,-0.73425,0,0,0,-33.951,-571.87
-1.0875,-0.0026577,-0.625,0,0,0,-33.856,-286.35
-1.0875,-0.0026549,-0.64062,0,0,0,-33.859,-294.1
-1,-0.0026577,-0.625,0,0,0,-33.859,-294.99
-1,-0.0026551,-0.64062,0,0,0,-33.863,-305.88
-1.0125,-0.0026551,-0.64062,0,0,0,-33.861,-301.58
-1.0125,-0.0026577,-0.625,0,0,0,-33.858,-291.68
-0.91274,0.001513,-0.73314,0,0,0,-34.02,-777.32
-0.90039,0.0018792,-0.73293,0,0,0,-34.049,-864.88
-0.9875,-0.0026577,-0.625,0,0,0,-33.861,-299.79
-0.9875,-0.0026551,-0.64062,0,0,0,-33.865,-311.38
-0.9,-0.0026577,-0.625,0,0,0,-33.882,-364.16
-0.9,-0.0026548,-0.64062,0,0,0,-33.89,-388.19
-0.9125,-0.0026548,-0.64062,0,0,0,-33.885,-373.29
-0.9125,-0.0026577,-0.625,0,0,0,-33.878,-352.04
-0.8875,-0.0026577,-0.625,0,0,0,-33.887,-378.12
-0.8875,-0.0026547,-0.64062,0,0,0,-33.896,-404.89
-0.8,-0.0026528,-0.62499,0,0,0,-33.943,-545.68
-0.80001,-0.0026199,-0.64059,0,0,0,-33.964,-608.4
-0.81251,-0.0026362,-0.6406,0,0,0,-33.95,-566.22
-0.8125,-0.0026556,-0.625,0,0,0,-33.931,-511.78
-0.7875,-0.002647,-0.62499,0,0,0,-33.956,-585.36
-0.78752,-0.0025912,-0.64058,0,0,0,-33.98,-658.27
-0.70022,-0.0016503,-0.62466,0,0,0,-34.19,-1287.3
-0.70036,-0.00023498,-0.64012,0,0,0,-34.256,-1486.9
-0.71274,-0.0011549,-0.64023,0,0,0,-34.194,-1301.1
-0.71262,-0.002102,-0.62479,0,0,0,-34.131,-1109.8
0.21279,-0.0081382,-0.74936,0,0,0,-33.816,-166
0.20002,-0.00031755,-0.73417,0,0,0,-33.674,259.63
0.2126,-0.0085756,-0.73415,0,0,0,-33.825,-192.16
0.20036,0.00062303,-0.62538,0,0,0,-33.721,120.77
0.21306,-0.0077928,-0.62551,0,0,0,-33.854,-280.47
0.21264,-0.0084947,-0.64083,0,0,0,-33.828,-202.05
0.20004,-0.00022528,-0.64084,0,0,0,-33.684,231.42
-1.8127,-0.00037136,-0.73417,0,0,0,-34.214,-1361.2
-1.8127,-0.00029527,-0.64092,0,0,0,-34.025,-792.34
-1.8129,0.00037039,-0.62579,0,0,0,-34.05,-868.55
-1.8014,0.0086655,-0.64096,0,0,0,-33.845,-252.93
-1.7893,0.017389,-0.64092,0,0,0,-33.799,-114.32
-1.3992,0.0058236,-0.62379,0,0,0,-34.016,-765.01
-1.3996,0.014372,-0.63794,0,0,0,-33.808,-140.19
-1.411,0.016077,-0.63516,0,0,0,-33.774,-38.409
-1.4146,0.013076,-0.6259,0,0,0,-33.87,-326.21
-1.4106,0.0066249,-0.6213,0,0,0,-34,-718.09
-1.2105,0.016839,-0.74398,0,0,0,-33.875,-342.45
-1.212,0.011584,-0.73307,0,0,0,-33.879,-355.21
-1.2986,0.087558,-0.72861,0,0,0,-33.523,712.64
-1.2858,0.087555,-0.73424,0,0,0,-33.642,355.74
-0.61422,0.10002,-0.63781,0,0,0,-33.829,-205.04
-0.61422,0.087551,-0.63777,0,0,0,-33.856,-285.23
-0.60134,0.087542,-0.62367,0,0,0,-33.797,-108.1
0.18835,0.0082512,-0.73414,0,0,0,-33.634,381
0.10514,0.10031,-0.73414,0,0,0,-33.082,2037.4
0.11308,0.087873,-0.73415,0,0,0,-33.107,1963.9
0.18837,0.0083473,-0.6409,0,0,0,-33.649,337.2
0.18868,0.0091322,-0.62578,0,0,0,-33.696,194.11
0.11393,0.088194,-0.62545,0,0,0,-33.288,1418.5
0.11316,0.087895,-0.64087,0,0,0,-33.155,1819.3
0.10521,0.10034,-0.64089,0,0,0,-33.144,1852.9
0.1058,0.10075,-0.62567,0,0,0,-33.279,1445.3
0.60988,0.10023,-0.62583,0,0,0,-33.802,-123.87
0.61058,0.10002,-0.64093,0,0,0,-33.798,-112.24
0.60313,0.088221,-0.64095,0,0,0,-33.805,-133.55
0.60245,0.088561,-0.62591,0,0,0,-33.808,-141.5
1.0876,0.0095091,-0.62501,0,0,0,-33.858,-292.21
1.1,0.0086974,-0.6407,0,0,0,-33.866,-314.47
1.0876,0.0091835,-0.6407,0,0,0,-33.85,-268.04
1.1125,0.0084352,-0.6407,0,0,0,-33.882,-363.56
1.1865,0.013041,-0.62503,0,0,0,-34.056,-886.32
1.198,0.01646,-0.62505,0,0,0,-34.108,-1043.1
1.1982,0.016309,-0.64083,0,0,0,-34.154,-1179.3
1.1866,0.01275,-0.64078,0,0,0,-34.078,-952.58
-1.2986,0.1875,-0.72864,0,0,0,-33.596,494.98
-1.2858,0.1875,-0.73427,0,0,0,-33.686,223.98
-0.61422,0.1125,-0.63781,0,0,0,-33.81,-147.64
-0.61423,0.2,-0.63781,0,0,0,-33.753,22.739
-0.61423,0.1875,-0.63781,0,0,0,-33.757,12.606
-0.60134,0.1875,-0.62372,0,0,0,-33.702,177.1
0.099422,0.11332,-0.64096,0,0,0,-33.146,1845.9
0.10012,0.11356,-0.62598,0,0,0,-33.284,1432.2
-1.2861,0.29969,-0.73138,0,0,0,-33.783,-66.495
-1.297,0.29862,-0.72765,0,0,0,-33.723,112.59
-1.2984,0.28736,-0.7279,0,0,0,-33.7,182.68
-1.2857,0.28718,-0.73345,0,0,0,-33.774,-38.963
-0.61423,0.2125,-0.63781,0,0,0,-33.752,26.985
-0.61211,0.30227,-0.62916,0,0,0,-33.91,-446.91
-0.61598,0.29881,-0.63666,0,0,0,-33.932,-513.74
-0.61475,0.28756,-0.63714,0,0,0,-33.864,-308.08
-0.60173,0.28751,-0.62281,0,0,0,-33.831,-209.63
0.1152,0.40044,-0.73419,0,0,0,-33.074,2062.3
0.10811,0.3875,-0.73418,0,0,0,-33.05,2133.4
0.11527,0.40043,-0.64091,0,0,0,-33.125,1907.9
0.11588,0.40011,-0.62584,0,0,0,-33.26,1503.9
0.10885,0.38715,-0.62592,0,0,0,-33.238,1569
0.10818,0.38747,-0.64093,0,0,0,-33.099,1985.2
0.60875,0.38757,-0.7494,0,0,0,-33.838,-230.57
0.60922,0.38778,-0.73417,0,0,0,-33.794,-100.56
0.60095,0.4004,-0.73418,0,0,0,-33.815,-162
0.19948,0.48493,-0.7342,0,0,0,-33.754,20.954
0.2124,0.49205,-0.73419,0,0,0,-33.837,-227.18
0.21276,0.49131,-0.62591,0,0,0,-33.894,-398.77
0.19981,0.48425,-0.62583,0,0,0,-33.821,-181.17
0.19949,0.48487,-0.6409,0,0,0,-33.783,-65.401
0.21243,0.492,-0.64093,0,0,0,-33.861,-300.85
0.59166,0.41168,-0.62592,0,0,0,-33.848,-261.48
0.5923,0.41205,-0.64094,0,0,0,-33.804,-130.37
0.60089,0.40035,-0.64092,0,0,0,-33.779,-54.541
0.60025,0.40001,-0.62582,0,0,0,-33.822,-181.81
0.51199,0.48676,-0.6255,0,0,0,-34.104,-1030.2
0.49923,0.49489,-0.62556,0,0,0,-34.093,-996.6
0.49964,0.49555,-0.64086,0,0,0,-34.107,-1037.3
0.51233,0.4875,-0.64086,0,0,0,-34.097,-1009.5
-1.4119,0.0035141,-0.60827,0,0,0,-34.082,-964.36
-1.3993,0.0015365,-0.60825,0,0,0,-34.106,-1034.5
-1.5005,0.0033951,-0.49997,0,0,0,-33.858,-292.11
-1.4871,0.0018012,-0.49992,0,0,0,-33.893,-395.75
-1.487,0.0019396,-0.51551,0,0,0,-33.9,-418.05
-1.5004,0.0036087,-0.51552,0,0,0,-33.876,-346.5
-1.4,-0.0026539,-0.5,0,0,0,-33.888,-380.31
-1.4,-0.0026501,-0.51562,0,0,0,-33.894,-399.44
-1.4125,-0.0026278,-0.51562,0,0,0,-33.904,-430.17
-1.4125,-0.0026334,-0.5,0,0,0,-33.898,-411.72
-1.3125,-0.0025323,-0.60931,0,0,0,-33.976,-645.3
-1.3,-0.0025974,-0.60934,0,0,0,-33.955,-583.8
-1.3875,-0.0026572,-0.5,0,0,0,-33.88,-357.09
-1.3875,-0.0026541,-0.51562,0,0,0,-33.886,-375.46
-1.3,-0.0026577,-0.5,0,0,0,-33.858,-291.07
-1.3,-0.0026549,-0.51562,0,0,0,-33.861,-299.69
-1.3125,-0.0026549,-0.51562,0,0,0,-33.863,-305.75
-1.3125,-0.0026576,-0.5,0,0,0,-33.86,-296.18
-1.2125,-0.00266,-0.60938,0,0,0,-33.879,-354.29
-1.2,-0.00266,-0.60938,0,0,0,-33.874,-339.55
-1.2875,-0.0026576,-0.5,0,0,0,-33.856,-285.88
-1.2875,-0.0026549,-0.51562,0,0,0,-33.859,-293.43
-1.2,-0.0026577,-0.5,0,0,0,-33.847,-257.7
-1.2,-0.0026549,-0.51562,0,0,0,-33.848,-261.67
-1.2125,-0.0026549,-0.51562,0,0,0,-33.849,-264.21
-1.2125,-0.0026576,-0.5,0,0,0,-33.848,-260.14
-1.1125,-0.00266,-0.60938,0,0,0,-33.856,-285.35
-1.1,-0.00266,-0.60938,0,0,0,-33.855,-281.76
-1.1875,-0.0026576,-0.5,0,0,0,-33.846,-254.99
-1.1875,-0.0026549,-0.51562,0,0,0,-33.847,-258.68
-1.1,-0.0026577,-0.5,0,0,0,-33.842,-243.16
-1.1,-0.0026549,-0.51562,0,0,0,-33.843,-246.03
-1.1125,-0.0026549,-0.51562,0,0,0,-33.843,-245.84
-1.1125,-0.0026576,-0.5,0,0,0,-33.842,-243.01
-1.0125,-0.00266,-0.60938,0,0,0,-33.855,-283.77
-1,-0.00266,-0.60938,0,0,0,-33.856,-286.78
-1.0875,-0.0026576,-0.5,0,0,0,-33.842,-242.99
-1.0875,-0.0026549,-0.51562,0,0,0,-33.843,-245.79
-1,-0.0026577,-0.5,0,0,0,-33.844,-250.49
-1,-0.0026549,-0.51562,0,0,0,-33.846,-254.47
-1.0125,-0.0026549,-0.51562,0,0,0,-33.845,-250.85
-1.0125,-0.0026576,-0.5,0,0,0,-33.843,-247.23
-0.9125,-0.00266,-0.60938,0,0,0,-33.873,-336.11
-0.9,-0.00266,-0.60938,0,0,0,-33.876,-346.2
-0.9875,-0.0026576,-0.5,0,0,0,-33.845,-253.23
-0.9875,-0.0026549,-0.51562,0,0,0,-33.847,-257.6
-0.9,-0.0026577,-0.5,0,0,0,-33.853,-277.61
-0.9,-0.0026549,-0.51562,0,0,0,-33.856,-286.4
-0.9125,-0.0026549,-0.51562,0,0,0,-33.854,-279.99
-0.9125,-0.0026576,-0.5,0,0,0,-33.852,-271.82
-0.8125,-0.0026599,-0.60937,0,0,0,-33.918,-470.67
-0.8,-0.0026597,-0.60937,0,0,0,-33.927,-498.96
-0.8875,-0.0026576,-0.5,0,0,0,-33.855,-282.91
-0.8875,-0.0026549,-0.51562,0,0,0,-33.858,-292.38
-0.8,-0.0026577,-0.5,0,0,0,-33.872,-332.86
-0.8,-0.0026549,-0.51562,0,0,0,-33.878,-350.21
-0.8125,-0.0026549,-0.51562,0,0,0,-33.874,-337.91
-0.8125,-0.0026576,-0.5,0,0,0,-33.868,-322.07
-0.71255,-0.0024851,-0.60928,0,0,0,-34.077,-949.67
-0.70011,-0.002284,-0.60921,0,0,0,-34.127,-1098.9
-0.7875,-0.0026576,-0.5,0,0,0,-33.875,-343.82
-0.7875,-0.0026549,-0.51562,0,0,0,-33.882,-362.73
-0.7,-0.0026577,-0.5,0,0,0,-33.913,-456.71
-0.7,-0.002655,-0.51562,0,0,0,-33.928,-500.66
-0.7125,-0.0026549,-0.51562,0,0,0,-33.918,-471.27
-0.7125,-0.0026577,-0.5,0,0,0,-33.905,-432.92
-0.6875,-0.0026577,-0.5,0,0,0,-33.922,-483.45
-0.6875,-0.0026548,-0.51562,0,0,0,-33.939,-534.24
-0.60011,-0.0023411,-0.49988,0,0,0,-34.079,-954.07
-0.60024,-0.0018624,-0.51536,0,0,0,-34.147,-1159.2
-0.61263,-0.002291,-0.51548,0,0,0,-34.095,-1002.9
-0.61256,-0.0025309,-0.49994,0,0,0,-34.037,-827.15
-1.8141,0.0021972,-0.61115,0,0,0,-34.155,-1182.1
-1.5126,0.0064353,-0.5155,0,0,0,-33.855,-282.16
-1.5126,0.0060865,-0.50002,0,0,0,-33.83,-206.5
-0.5881,0.087536,-0.60918,0,0,0,-33.758,9.1237
-0.48772,0.087533,-0.50033,0,0,0,-33.624,412.47
-0.4877,0.10001,-0.50037,0,0,0,-33.604,470.84
-0.50085,0.10001,-0.51482,0,0,0,-33.62,421.92
-0.50087,0.087542,-0.51478,0,0,0,-33.641,359.73
0.1064,0.10271,-0.61226,0,0,0,-33.55,633.49
0.11169,0.099217,-0.60843,0,0,0,-33.67,274.3
0.11631,0.088677,-0.61083,0,0,0,-33.573,563.72
1.0876,0.0095892,-0.60937,0,0,0,-33.864,-310.26
1.0876,0.0095978,-0.5,0,0,0,-33.896,-405.34
1.1,0.0090851,-0.51562,0,0,0,-33.914,-459.53
1.0876,0.0095969,-0.51562,0,0,0,-33.893,-396.59
1.198,0.016492,-0.60939,0,0,0,-34.079,-954.34
1.1865,0.013109,-0.60938,0,0,0,-34.041,-839.86
1.1125,0.0088087,-0.51562,0,0,0,-33.932,-513.79
1.1865,0.013112,-0.5,0,0,0,-34.035,-821.07
1.198,0.01649,-0.49999,0,0,0,-34.062,-903.4
1.198,0.01649,-0.51562,0,0,0,-34.062,-904.77
1.1865,0.013112,-0.51562,0,0,0,-34.035,-822.26
-0.4877,0.1875,-0.50038,0,0,0,-33.555,616.7
-0.4877,0.2,-0.50038,0,0,0,-33.555,617.4
-0.50085,0.2,-0.51483,0,0,0,-33.568,579.06
-0.50085,0.1875,-0.51483,0,0,0,-33.569,577.47
-0.5885,0.28733,-0.60836,0,0,0,-33.804,-129.58
0.11743,0.39903,-0.6116,0,0,0,-33.529,694.72
0.11086,0.38623,-0.61162,0,0,0,-33.53,694.02
0.2009,0.48268,-0.61158,0,0,0,-33.924,-490.24
0.2137,0.48928,-0.61159,0,0,0,-33.985,-672.7
0.51155,0.4842,-0.61085,0,0,0,-34.127,-1098.3
0.50095,0.48875,-0.6083,0,0,0,-34.155,-1183.9
0.49737,0.49411,-0.61209,0,0,0,-34.149,-1165.8
-1.4125,-0.0026361,-0.48437,0,0,0,-33.894,-399.09
-1.4,-0.0026562,-0.48438,0,0,0,-33.883,-366.33
-1.5005,0.0033278,-0.37499,0,0,0,-33.832,-213.04
-1.4871,0.0017629,-0.375,0,0,0,-33.871,-329.76
-1.4871,0.0017346,-0.39061,0,0,0,-33.87,-327.79
-1.5005,0.003267,-0.39062,0,0,0,-33.831,-210.43
-1.4,-0.0026537,-0.375,0,0,0,-33.868,-322.14
-1.4,-0.0026509,-0.39062,0,0,0,-33.869,-324.82
-1.4125,-0.0026306,-0.39062,0,0,0,-33.88,-356.45
-1.4125,-0.0026335,-0.375,0,0,0,-33.878,-352.67
-1.3125,-0.0026599,-0.48438,0,0,0,-33.857,-287.07
-1.3,-0.00266,-0.48438,0,0,0,-33.855,-282.59
-1.3875,-0.0026571,-0.375,0,0,0,-33.861,-299.37
-1.3875,-0.0026543,-0.39062,0,0,0,-33.861,-301.34
-1.3,-0.0026577,-0.375,0,0,0,-33.842,-243.72
-1.3,-0.0026549,-0.39062,0,0,0,-33.843,-246.52
-1.3125,-0.0026549,-0.39062,0,0,0,-33.844,-249.81
-1.3125,-0.0026576,-0.375,0,0,0,-33.843,-247.18
-1.2125,-0.0026599,-0.48438,0,0,0,-33.846,-256.12
-1.2,-0.0026599,-0.48438,0,0,0,-33.845,-253.56
-1.2875,-0.0026576,-0.375,0,0,0,-33.841,-240.44
-1.2875,-0.0026549,-0.39062,0,0,0,-33.842,-243.41
-1.2,-0.0026577,-0.375,0,0,0,-33.836,-225.73
-1.2,-0.0026549,-0.39062,0,0,0,-33.837,-228.65
-1.2125,-0.0026549,-0.39062,0,0,0,-33.838,-229.9
-1.2125,-0.0026576,-0.375,0,0,0,-33.837,-226.84
-1.1125,-0.0026599,-0.48438,0,0,0,-33.841,-239.82
-1.1,-0.0026599,-0.48438,0,0,0,-33.841,-239.59
-1.1875,-0.0026576,-0.375,0,0,0,-33.836,-224.22
-1.1875,-0.0026549,-0.39062,0,0,0,-33.837,-227.06
-1.1,-0.0026577,-0.375,0,0,0,-33.832,-214.68
-1.1,-0.0026549,-0.39062,0,0,0,-33.834,-217.94
-1.1125,-0.0026549,-0.39062,0,0,0,-33.834,-218.51
-1.1125,-0.0026576,-0.375,0,0,0,-33.833,-215.34
-1.0125,-0.0026599,-0.48438,0,0,0,-33.842,-243.65
-1,-0.0026599,-0.48438,0,0,0,-33.843,-246.25
-1.0875,-0.0026576,-0.375,0,0,0,-33.832,-213.51
-1.0875,-0.0026549,-0.39062,0,0,0,-33.833,-216.89
-1,-0.0026577,-0.375,0,0,0,-33.831,-211.24
-1,-0.0026549,-0.39062,0,0,0,-33.832,-214.48
-1.0125,-0.0026549,-0.39062,0,0,0,-33.832,-213.49
-1.0125,-0.0026576,-0.375,0,0,0,-33.831,-210.25
-0.9125,-0.0026599,-0.48438,0,0,0,-33.849,-264.52
-0.9,-0.0026599,-0.48438,0,0,0,-33.851,-269.13
-0.9875,-0.0026576,-0.375,0,0,0,-33.831,-211.51
-0.9875,-0.0026549,-0.39062,0,0,0,-33.833,-214.93
-0.9,-0.0026577,-0.375,0,0,0,-33.832,-214.05
-0.9,-0.0026549,-0.39062,0,0,0,-33.834,-220.14
-0.9125,-0.0026549,-0.39062,0,0,0,-33.834,-218.21
-0.9125,-0.0026576,-0.375,0,0,0,-33.832,-212.47
-0.8125,-0.0026599,-0.48438,0,0,0,-33.863,-306.57
-0.8,-0.0026599,-0.48438,0,0,0,-33.866,-315.38
-0.8875,-0.0026576,-0.375,0,0,0,-33.833,-214.85
-0.8875,-0.0026549,-0.39062,0,0,0,-33.835,-221.38
-0.8,-0.0026577,-0.375,0,0,0,-33.835,-221.71
-0.8,-0.0026549,-0.39062,0,0,0,-33.838,-231.61
-0.8125,-0.0026549,-0.39062,0,0,0,-33.837,-228.63
-0.8125,-0.0026576,-0.375,0,0,0,-33.834,-219.12
-0.7125,-0.00266,-0.48438,0,0,0,-33.894,-397.92
-0.7,-0.00266,-0.48438,0,0,0,-33.9,-417.02
-0.7875,-0.0026576,-0.375,0,0,0,-33.835,-223.67
-0.7875,-0.0026549,-0.39062,0,0,0,-33.839,-234.02
-0.7,-0.0026577,-0.375,0,0,0,-33.841,-240.76
-0.7,-0.0026549,-0.39062,0,0,0,-33.846,-256.6
-0.7125,-0.0026549,-0.39062,0,0,0,-33.845,-251.18
-0.7125,-0.0026576,-0.375,0,0,0,-33.84,-236.22
-0.61252,-0.0026233,-0.48435,0,0,0,-33.991,-691.3
-0.60005,-0.0025523,-0.48432,0,0,0,-34.023,-785.77
-0.6875,-0.0026576,-0.375,0,0,0,-33.843,-245
-0.6875,-0.0026549,-0.39062,0,0,0,-33.848,-261.82
-0.6,-0.0026577,-0.375,0,0,0,-33.857,-288.34
-0.6,-0.0026549,-0.39062,0,0,0,-33.867,-319.58
-0.6125,-0.0026549,-0.39062,0,0,0,-33.863,-306.13
-0.6125,-0.0026577,-0.375,0,0,0,-33.854,-277.98
-0.5875,-0.0026577,-0.375,0,0,0,-33.861,-300.02
-0.5875,-0.0026549,-0.39062,0,0,0,-33.873,-335.08
-0.50004,-0.002556,-0.37495,0,0,0,-33.937,-529.17
-0.5001,-0.0023553,-0.39051,0,0,0,-33.982,-664.01
-0.51255,-0.0025345,-0.39057,0,0,0,-33.951,-569.62
-0.51252,-0.0026226,-0.37498,0,0,0,-33.915,-461.64
-0.48758,-0.0023963,-0.3749,0,0,0,-33.967,-618.77
-0.48769,-0.0019855,-0.39042,0,0,0,-34.021,-780.88
-1.5127,0.0058758,-0.39064,0,0,0,-33.799,-113.96
-1.5127,0.0059919,-0.37499,0,0,0,-33.799,-113.62
1.0876,0.0096004,-0.48438,0,0,0,-33.898,-412.62
1.0876,0.0095944,-0.375,0,0,0,-33.9,-417.69
1.1,0.0090866,-0.39062,0,0,0,-33.918,-472.39
1.0876,0.0095987,-0.39062,0,0,0,-33.9,-418.3
1.198,0.016487,-0.48437,0,0,0,-34.062,-903.09
1.1865,0.013111,-0.48437,0,0,0,-34.034,-818.29
1.1125,0.0088108,-0.39062,0,0,0,-33.934,-518.33
1.1865,0.013105,-0.375,0,0,0,-34.017,-769.94
1.198,0.016478,-0.375,0,0,0,-34.043,-847.44
1.198,0.016476,-0.39062,0,0,0,-34.047,-857.44
1.1865,0.013105,-0.39062,0,0,0,-34.02,-776.93
-1.4125,-0.002636,-0.35938,0,0,0,-33.877,-349.26
-1.4,-0.0026561,-0.35938,0,0,0,-33.867,-319.55
-1.5005,0.0032125,-0.25001,0,0,0,-33.838,-232.52
-1.4871,0.0016754,-0.24995,0,0,0,-33.871,-329.39
-1.4871,0.0017544,-0.26562,0,0,0,-33.871,-329.88
-1.5005,0.0033191,-0.26563,0,0,0,-33.837,-227.26
-1.4,-0.0026538,-0.25,0,0,0,-33.864,-309.48
-1.4,-0.0026509,-0.26562,0,0,0,-33.864,-309.16
-1.4125,-0.0026307,-0.26562,0,0,0,-33.873,-336.07
-1.4125,-0.0026337,-0.25,0,0,0,-33.873,-335.85
-1.3125,-0.0026599,-0.35938,0,0,0,-33.842,-244.41
-1.3,-0.0026599,-0.35938,0,0,0,-33.841,-240.73
-1.3875,-0.0026571,-0.25,0,0,0,-33.857,-289.54
-1.3875,-0.0026543,-0.26562,0,0,0,-33.857,-289.02
-1.3,-0.0026577,-0.25,0,0,0,-33.839,-235.29
-1.3,-0.0026549,-0.26562,0,0,0,-33.839,-235.17
-1.3125,-0.0026549,-0.26562,0,0,0,-33.841,-238.94
-1.3125,-0.0026576,-0.25,0,0,0,-33.841,-239.07
-1.2125,-0.0026599,-0.35938,0,0,0,-33.836,-223.88
-1.2,-0.0026599,-0.35938,0,0,0,-33.835,-222.83
-1.2875,-0.0026576,-0.25,0,0,0,-33.838,-231.55
-1.2875,-0.0026549,-0.26562,0,0,0,-33.838,-231.47
-1.2,-0.0026577,-0.25,0,0,0,-33.832,-213.01
-1.2,-0.0026549,-0.26562,0,0,0,-33.832,-213.18
-1.2125,-0.0026549,-0.26562,0,0,0,-33.832,-214.55
-1.2125,-0.0026576,-0.25,0,0,0,-33.832,-214.41
-1.1125,-0.0026599,-0.35938,0,0,0,-33.832,-212.13
-1.1,-0.0026599,-0.35938,0,0,0,-33.831,-211.28
-1.1875,-0.0026576,-0.25,0,0,0,-33.831,-211.14
-1.1875,-0.0026549,-0.26562,0,0,0,-33.831,-211.43
-1.1,-0.0026577,-0.25,0,0,0,-33.828,-201.71
-1.1,-0.0026549,-0.26562,0,0,0,-33.828,-202.47
-1.1125,-0.0026549,-0.26562,0,0,0,-33.829,-202.79
-1.1125,-0.0026576,-0.25,0,0,0,-33.828,-202.01
-1.0125,-0.0026599,-0.35938,0,0,0,-33.83,-207.4
-1,-0.0026599,-0.35938,0,0,0,-33.83,-208.28
